cluster,gene,,,,,,,,,,,,,,,,
1,MKBEIGGD_00007,,,,,,,,,,,,,,,,
8,MJFNOHPL_00004,MKPCJEJK_00014,CANDCAGL_00004,CHGBHGMI_00015,CNEAMKEG_00054,NDDFKPPL_00005,HFFEDDFJ_00013,CIEIPNNI_00025,,,,,,,,,
1,EJFJIICA_00029,,,,,,,,,,,,,,,,
1,BOPJEMOM_00076,,,,,,,,,,,,,,,,
4,IEDANGJH_00005,LIJEKHFH_00004,HJCNAOEB_00003,DENJFJGE_00070,,,,,,,,,,,,,
5,AHOILIMA_00009,CDKBLHKE_00009,IOCALNBG_00009,HCOBJECM_00009,MEGLDCKF_00009,,,,,,,,,,,,
2,KNBJAHMG_00017,BOIMCKJB_00003,,,,,,,,,,,,,,,
2,COBEFPMI_00018,FANIDGOH_00011,,,,,,,,,,,,,,,
3,GFNEAOIK_00028,COBEFPMI_00027,FANIDGOH_00020,,,,,,,,,,,,,,
3,FIMMPJNN_00027,BOPJEMOM_00048,DGPDLLBB_00027,,,,,,,,,,,,,,
4,COABHCKC_00005,CNAOMDFN_00002,JKGLGNOA_00006,OGDJKJFC_00007,,,,,,,,,,,,,
3,FIMMPJNN_00042,BOPJEMOM_00033,DGPDLLBB_00042,,,,,,,,,,,,,,
2,IEDMLBHG_00006,CAFLMJIC_00124,,,,,,,,,,,,,,,
2,MFDAJPNO_00001,KLDBMHLK_00001,,,,,,,,,,,,,,,
4,NPIJGLCM_00003,JIAHOEME_00013,AMIHLCIC_00003,EPIDIIBF_00003,,,,,,,,,,,,,
2,LGJHLHJI_00029,MDFJFFIF_00006,,,,,,,,,,,,,,,
2,MJNGFAHC_00009,APIDFFDB_00009,,,,,,,,,,,,,,,
4,HOHICCDL_00007,FAPDFBMB_00001,PNPDPCJG_00005,EOHBAPLG_00002,,,,,,,,,,,,,
1,BOPJEMOM_00091,,,,,,,,,,,,,,,,
2,IOJIKLIK_00019,GHMGBAEI_00019,,,,,,,,,,,,,,,
2,DGPDLLBB_00090,CEGCFJMI_00001,,,,,,,,,,,,,,,
2,EFEAKEDL_00020,DENJFJGE_00025,,,,,,,,,,,,,,,
5,IOCALNBG_00006,HCOBJECM_00006,MEGLDCKF_00006,CDKBLHKE_00006,AHOILIMA_00006,,,,,,,,,,,,
2,AIALGFFB_00002,BOPJEMOM_00118,,,,,,,,,,,,,,,
1,MBJHDCJA_00018,,,,,,,,,,,,,,,,
2,LOAGNOMO_00001,CICOJLPI_00001,,,,,,,,,,,,,,,
2,AAMILBOI_00011,CAFLMJIC_00091,,,,,,,,,,,,,,,
2,COBEFPMI_00046,GLEPIHLP_00002,,,,,,,,,,,,,,,
1,APJBKKBE_00004,,,,,,,,,,,,,,,,
3,PDHDOIKH_00028,LGJHLHJI_00007,MDFJFFIF_00037,,,,,,,,,,,,,,
1,EHOOANAO_00050,,,,,,,,,,,,,,,,
7,IMOJOGFE_00002,CIOHMFKN_00002,GAIDFPLK_00002,GHDFECEE_00004,CILAMJHL_00002,PKEBDKFA_00002,APIDFFDB_00014,,,,,,,,,,
1,CAFLMJIC_00108,,,,,,,,,,,,,,,,
3,MOFEPKCN_00002,KOPLHBGH_00002,PAONDKHO_00002,,,,,,,,,,,,,,
2,DGPDLLBB_00046,FIMMPJNN_00046,,,,,,,,,,,,,,,
2,APIDFFDB_00004,MJNGFAHC_00004,,,,,,,,,,,,,,,
3,FANIDGOH_00004,COBEFPMI_00011,GFNEAOIK_00012,,,,,,,,,,,,,,
2,GHMGBAEI_00045,IOJIKLIK_00045,,,,,,,,,,,,,,,
2,GHMGBAEI_00003,IOJIKLIK_00003,,,,,,,,,,,,,,,
4,FKFNBKLF_00009,CAFLMJIC_00119,IEDMLBHG_00001,BPDMCOHN_00009,,,,,,,,,,,,,
6,OOHHBMED_00022,KNBJAHMG_00005,KPFLFOMC_00005,LHOCMKFL_00005,BBCIJOPN_00005,MKBEIGGD_00005,,,,,,,,,,,
1,EHOOANAO_00010,,,,,,,,,,,,,,,,
1,EHOOANAO_00033,,,,,,,,,,,,,,,,
3,NNNJPOIF_00017,CAFLMJIC_00064,AAMILBOI_00038,,,,,,,,,,,,,,
1,CAFLMJIC_00044,,,,,,,,,,,,,,,,
2,AAMILBOI_00009,CAFLMJIC_00093,,,,,,,,,,,,,,,
5,BDFALBBM_00013,PNMLNJBE_00013,MGICCDHI_00013,DINEAAHN_00013,CIDHKLLJ_00013,,,,,,,,,,,,
5,CNEAMKEG_00046,CIEIPNNI_00017,MKPCJEJK_00006,CHGBHGMI_00007,HFFEDDFJ_00005,,,,,,,,,,,,
2,FIMMPJNN_00073,DGPDLLBB_00073,,,,,,,,,,,,,,,
1,GFNEAOIK_00049,,,,,,,,,,,,,,,,
1,DENJFJGE_00032,,,,,,,,,,,,,,,,
5,HCOBJECM_00008,MEGLDCKF_00008,CDKBLHKE_00008,IOCALNBG_00008,AHOILIMA_00008,,,,,,,,,,,,
2,IKJBLBIK_00019,EJFJIICA_00019,,,,,,,,,,,,,,,
3,FDHBDHLF_00004,OFJEEBPC_00013,MMFDLKPG_00006,,,,,,,,,,,,,,
3,AAMILBOI_00051,CAFLMJIC_00052,NNNJPOIF_00030,,,,,,,,,,,,,,
1,CAFLMJIC_00061,,,,,,,,,,,,,,,,
1,BOPJEMOM_00085,,,,,,,,,,,,,,,,
5,AGMHEKLN_00003,MFDAJPNO_00006,AOKLCGBP_00003,EJFJIICA_00034,KLDBMHLK_00006,,,,,,,,,,,,
1,AHBMAPJE_00025,,,,,,,,,,,,,,,,
2,DENJFJGE_00009,EFEAKEDL_00004,,,,,,,,,,,,,,,
3,LGJHLHJI_00016,MDFJFFIF_00028,PDHDOIKH_00019,,,,,,,,,,,,,,
3,MKBNMLOM_00005,DOACAIIE_00005,CMLBKDKH_00012,,,,,,,,,,,,,,
1,KCOELLMG_00004,,,,,,,,,,,,,,,,
8,AGBBPLPD_00007,CKIFJHEA_00007,PODMHCNB_00005,LKIPDCDL_00005,GPLIFAKC_00002,PHBHOCAB_00004,IFAAAHMD_00010,BLGPNOEN_00004,,,,,,,,,
3,AHOILIMA_00011,HCOBJECM_00011,IOCALNBG_00011,,,,,,,,,,,,,,
2,EJFJIICA_00016,IKJBLBIK_00016,,,,,,,,,,,,,,,
6,MKPCJEJK_00021,NDDFKPPL_00012,CNEAMKEG_00061,CHGBHGMI_00022,CIEIPNNI_00032,HFFEDDFJ_00020,,,,,,,,,,,
3,AAMILBOI_00032,CAFLMJIC_00070,NNNJPOIF_00011,,,,,,,,,,,,,,
1,BOPJEMOM_00122,,,,,,,,,,,,,,,,
3,BOPJEMOM_00034,FIMMPJNN_00041,DGPDLLBB_00041,,,,,,,,,,,,,,
1,AHBMAPJE_00054,,,,,,,,,,,,,,,,
1,DENJFJGE_00051,,,,,,,,,,,,,,,,
3,DGPDLLBB_00058,BOPJEMOM_00017,FIMMPJNN_00058,,,,,,,,,,,,,,
1,JIAHOEME_00010,,,,,,,,,,,,,,,,
1,EGALHOAJ_00002,,,,,,,,,,,,,,,,
1,KCOELLMG_00037,,,,,,,,,,,,,,,,
4,FAPDFBMB_00003,PNPDPCJG_00008,EOHBAPLG_00005,HOHICCDL_00010,,,,,,,,,,,,,
5,AGMHEKLN_00001,MFDAJPNO_00004,AOKLCGBP_00001,EJFJIICA_00032,KLDBMHLK_00004,,,,,,,,,,,,
1,CAFLMJIC_00063,,,,,,,,,,,,,,,,
3,AAMILBOI_00053,CAFLMJIC_00050,NNNJPOIF_00032,,,,,,,,,,,,,,
4,CNEAMKEG_00025,FHBPMMBH_00004,KHDAMHGJ_00024,IBPBOOHP_00025,,,,,,,,,,,,,
3,GFNEAOIK_00024,COBEFPMI_00023,FANIDGOH_00016,,,,,,,,,,,,,,
3,IBPBOOHP_00040,CNEAMKEG_00040,CIEIPNNI_00010,,,,,,,,,,,,,,
5,PAJFPAMC_00018,IBPBOOHP_00019,KHDAMHGJ_00018,CNEAMKEG_00019,EOLKNJBM_00018,,,,,,,,,,,,
10,DCLJHIOD_00007,GAIDFPLK_00011,GDAEFEPF_00003,JKFAJILD_00007,HLMBFDGP_00003,GHDFECEE_00013,EGKGNLGI_00009,OHJACJIE_00002,OCDLMJCJ_00003,APIDFFDB_00023,,,,,,,
1,PPEAPJEI_00029,,,,,,,,,,,,,,,,
1,CAFLMJIC_00029,,,,,,,,,,,,,,,,
1,GFNEAOIK_00055,,,,,,,,,,,,,,,,
6,BDFALBBM_00011,PNMLNJBE_00011,OCFEKFOI_00011,MGICCDHI_00011,DINEAAHN_00011,CIDHKLLJ_00011,,,,,,,,,,,
1,CAFLMJIC_00056,,,,,,,,,,,,,,,,
3,BOPJEMOM_00007,FIMMPJNN_00068,DGPDLLBB_00068,,,,,,,,,,,,,,
1,EHOOANAO_00031,,,,,,,,,,,,,,,,
3,BBCIJOPN_00008,KPFLFOMC_00008,KNBJAHMG_00008,,,,,,,,,,,,,,
3,DGPDLLBB_00014,BOPJEMOM_00061,FIMMPJNN_00014,,,,,,,,,,,,,,
3,CGHAHJMC_00018,MNOCLFAP_00018,MFOEDGJP_00018,,,,,,,,,,,,,,
2,FIMMPJNN_00040,DGPDLLBB_00040,,,,,,,,,,,,,,,
2,AAMILBOI_00066,CAFLMJIC_00037,,,,,,,,,,,,,,,
1,AHBMAPJE_00018,,,,,,,,,,,,,,,,
2,DENJFJGE_00053,EFEAKEDL_00050,,,,,,,,,,,,,,,
1,CAFLMJIC_00104,,,,,,,,,,,,,,,,
2,APIDFFDB_00008,MJNGFAHC_00008,,,,,,,,,,,,,,,
2,FANIDGOH_00008,COBEFPMI_00015,,,,,,,,,,,,,,,
2,CFLMPIEH_00011,EGALHOAJ_00028,,,,,,,,,,,,,,,
2,MDFJFFIF_00017,PDHDOIKH_00008,,,,,,,,,,,,,,,
1,AHBMAPJE_00046,,,,,,,,,,,,,,,,
1,PKFPGIHL_00036,,,,,,,,,,,,,,,,
1,EFEAKEDL_00047,,,,,,,,,,,,,,,,
3,MKPCJEJK_00023,CNEAMKEG_00063,HFFEDDFJ_00022,,,,,,,,,,,,,,
3,PDHDOIKH_00024,LGJHLHJI_00011,MDFJFFIF_00033,,,,,,,,,,,,,,
1,EFEAKEDL_00022,,,,,,,,,,,,,,,,
2,DGPDLLBB_00092,CEGCFJMI_00003,,,,,,,,,,,,,,,
2,AHOILIMA_00013,HCOBJECM_00013,,,,,,,,,,,,,,,
1,DENJFJGE_00066,,,,,,,,,,,,,,,,
2,PDHDOIKH_00055,MDFJFFIF_00064,,,,,,,,,,,,,,,
4,PAONDKHO_00005,KOPLHBGH_00005,PIMDMHEP_00002,MOFEPKCN_00005,,,,,,,,,,,,,
1,EHOOANAO_00052,,,,,,,,,,,,,,,,
1,MBJHDCJA_00014,,,,,,,,,,,,,,,,
4,FHBPMMBH_00002,CNEAMKEG_00023,KHDAMHGJ_00022,IBPBOOHP_00023,,,,,,,,,,,,,
1,CMLBKDKH_00075,,,,,,,,,,,,,,,,
2,CAFLMJIC_00094,AAMILBOI_00008,,,,,,,,,,,,,,,
2,HOHICCDL_00005,PNPDPCJG_00003,,,,,,,,,,,,,,,
2,KNBJAHMG_00015,BOIMCKJB_00001,,,,,,,,,,,,,,,
2,EFEAKEDL_00019,DENJFJGE_00024,,,,,,,,,,,,,,,
5,KHDAMHGJ_00021,PAJFPAMC_00021,CNEAMKEG_00022,FHBPMMBH_00001,IBPBOOHP_00022,,,,,,,,,,,,
4,COABHCKC_00007,CNAOMDFN_00004,JKGLGNOA_00008,OGDJKJFC_00009,,,,,,,,,,,,,
4,DDBEDCGG_00001,HMJGHHMJ_00004,GMOEFFOK_00002,OOHHBMED_00010,,,,,,,,,,,,,
1,KPFLFOMC_00010,,,,,,,,,,,,,,,,
7,PKEBDKFA_00001,CIOHMFKN_00001,GAIDFPLK_00001,GHDFECEE_00003,IMOJOGFE_00001,CILAMJHL_00001,APIDFFDB_00013,,,,,,,,,,
1,NPBCENDG_00007,,,,,,,,,,,,,,,,
1,EHOOANAO_00016,,,,,,,,,,,,,,,,
3,GHMGBAEI_00022,IOJIKLIK_00022,EHOOANAO_00054,,,,,,,,,,,,,,
3,OFJEEBPC_00009,CMLBKDKH_00054,MMFDLKPG_00002,,,,,,,,,,,,,,
1,EHOOANAO_00048,,,,,,,,,,,,,,,,
5,EJFJIICA_00033,MFDAJPNO_00005,AGMHEKLN_00002,AOKLCGBP_00002,KLDBMHLK_00005,,,,,,,,,,,,
1,AHBMAPJE_00073,,,,,,,,,,,,,,,,
1,CMLBKDKH_00021,,,,,,,,,,,,,,,,
2,CIEIPNNI_00011,CNEAMKEG_00041,,,,,,,,,,,,,,,
2,JIAHOEME_00016,AMIHLCIC_00006,,,,,,,,,,,,,,,
1,PKFPGIHL_00011,,,,,,,,,,,,,,,,
6,FCAOMNPL_00003,HMJGHHMJ_00008,KPGKJBEP_00003,GMOEFFOK_00006,DDBEDCGG_00005,OOHHBMED_00014,,,,,,,,,,,
1,CAFLMJIC_00012,,,,,,,,,,,,,,,,
1,PPEAPJEI_00012,,,,,,,,,,,,,,,,
1,CMLBKDKH_00082,,,,,,,,,,,,,,,,
1,FBFNHGHC_00002,,,,,,,,,,,,,,,,
2,IOJIKLIK_00020,GHMGBAEI_00020,,,,,,,,,,,,,,,
3,NNNJPOIF_00024,CAFLMJIC_00058,AAMILBOI_00045,,,,,,,,,,,,,,
3,LGJHLHJI_00010,MDFJFFIF_00034,PDHDOIKH_00025,,,,,,,,,,,,,,
1,AIALGFFB_00023,,,,,,,,,,,,,,,,
1,CMLBKDKH_00006,,,,,,,,,,,,,,,,
2,IEDMLBHG_00002,CAFLMJIC_00120,,,,,,,,,,,,,,,
1,MBJHDCJA_00027,,,,,,,,,,,,,,,,
1,MBJHDCJA_00042,,,,,,,,,,,,,,,,
3,MFOEDGJP_00009,CGHAHJMC_00009,MNOCLFAP_00009,,,,,,,,,,,,,,
8,PKEBDKFA_00003,CIOHMFKN_00003,GAIDFPLK_00003,EGKGNLGI_00001,GHDFECEE_00005,IMOJOGFE_00003,CILAMJHL_00003,APIDFFDB_00015,,,,,,,,,
2,FANIDGOH_00035,COBEFPMI_00042,,,,,,,,,,,,,,,
4,DDBEDCGG_00003,HMJGHHMJ_00006,GMOEFFOK_00004,OOHHBMED_00012,,,,,,,,,,,,,
3,AAMILBOI_00060,CAFLMJIC_00043,NNNJPOIF_00039,,,,,,,,,,,,,,
3,PDHDOIKH_00017,LGJHLHJI_00018,MDFJFFIF_00026,,,,,,,,,,,,,,
1,AAMILBOI_00074,,,,,,,,,,,,,,,,
6,CIDHKLLJ_00008,DINEAAHN_00008,MGICCDHI_00008,OCFEKFOI_00008,PNMLNJBE_00008,BDFALBBM_00008,,,,,,,,,,,
3,BOPJEMOM_00072,FIMMPJNN_00003,DGPDLLBB_00003,,,,,,,,,,,,,,
2,BOPJEMOM_00119,AIALGFFB_00001,,,,,,,,,,,,,,,
3,BOPJEMOM_00068,FIMMPJNN_00007,DGPDLLBB_00007,,,,,,,,,,,,,,
1,OOHHBMED_00019,,,,,,,,,,,,,,,,
1,AIALGFFB_00021,,,,,,,,,,,,,,,,
1,DENJFJGE_00060,,,,,,,,,,,,,,,,
4,CICOJLPI_00005,JBIMIPIB_00007,LOAGNOMO_00005,CAFLMJIC_00139,,,,,,,,,,,,,
6,HMJGHHMJ_00007,FCAOMNPL_00002,DDBEDCGG_00004,GMOEFFOK_00005,KPGKJBEP_00002,OOHHBMED_00013,,,,,,,,,,,
8,GAIDFPLK_00007,CIOHMFKN_00007,JKFAJILD_00002,PKEBDKFA_00007,GHDFECEE_00009,EGKGNLGI_00005,DCLJHIOD_00003,APIDFFDB_00019,,,,,,,,,
1,CMLBKDKH_00069,,,,,,,,,,,,,,,,
8,JJAHEJNG_00007,AGELIOHP_00006,GMIBJNNK_00007,IKJBLBIK_00008,KAFMMDNG_00008,LJJJCJKM_00006,EJFJIICA_00008,POJEAIJC_00008,,,,,,,,,
1,AHBMAPJE_00040,,,,,,,,,,,,,,,,
1,PKFPGIHL_00013,,,,,,,,,,,,,,,,
2,FCAOMNPL_00001,KPGKJBEP_00001,,,,,,,,,,,,,,,
1,PKFPGIHL_00030,,,,,,,,,,,,,,,,
3,GFNEAOIK_00017,COBEFPMI_00016,FANIDGOH_00009,,,,,,,,,,,,,,
1,FIMMPJNN_00018,,,,,,,,,,,,,,,,
5,MGICCDHI_00014,PNMLNJBE_00014,BDFALBBM_00014,DINEAAHN_00014,CIDHKLLJ_00014,,,,,,,,,,,,
1,CMLBKDKH_00023,,,,,,,,,,,,,,,,
1,AHBMAPJE_00071,,,,,,,,,,,,,,,,
2,AIALGFFB_00006,BOPJEMOM_00114,,,,,,,,,,,,,,,
2,OOHHBMED_00001,FBFNHGHC_00009,,,,,,,,,,,,,,,
1,DGPDLLBB_00100,,,,,,,,,,,,,,,,
1,CDKBLHKE_00010,,,,,,,,,,,,,,,,
1,GFNEAOIK_00057,,,,,,,,,,,,,,,,
2,DENJFJGE_00036,EFEAKEDL_00034,,,,,,,,,,,,,,,
3,BOPJEMOM_00043,FIMMPJNN_00032,DGPDLLBB_00032,,,,,,,,,,,,,,
3,BOPJEMOM_00005,FIMMPJNN_00070,DGPDLLBB_00070,,,,,,,,,,,,,,
2,GLEPIHLP_00009,COBEFPMI_00053,,,,,,,,,,,,,,,
7,DCLJHIOD_00005,GAIDFPLK_00009,JKFAJILD_00005,GHDFECEE_00011,EGKGNLGI_00007,OCDLMJCJ_00001,APIDFFDB_00021,,,,,,,,,,
4,CNEAMKEG_00042,MKPCJEJK_00002,CHGBHGMI_00002,CIEIPNNI_00012,,,,,,,,,,,,,
1,KCOELLMG_00035,,,,,,,,,,,,,,,,
10,DPNMAKPO_00003,MFDAJPNO_00008,LLGBBFNI_00002,HCNAFKMD_00002,MJBPLCNM_00002,PJLGEPAM_00003,AGMHEKLN_00005,AOKLCGBP_00005,EJFJIICA_00036,KLDBMHLK_00008,,,,,,,
1,OOHHBMED_00026,,,,,,,,,,,,,,,,
2,CAFLMJIC_00098,AAMILBOI_00004,,,,,,,,,,,,,,,
3,AAMILBOI_00036,CAFLMJIC_00066,NNNJPOIF_00015,,,,,,,,,,,,,,
1,CMLBKDKH_00077,,,,,,,,,,,,,,,,
1,EGALHOAJ_00006,,,,,,,,,,,,,,,,
3,MFOEDGJP_00011,CGHAHJMC_00011,MNOCLFAP_00011,,,,,,,,,,,,,,
2,PDHDOIKH_00057,MDFJFFIF_00066,,,,,,,,,,,,,,,
3,NNNJPOIF_00028,CAFLMJIC_00054,AAMILBOI_00049,,,,,,,,,,,,,,
1,EHOOANAO_00061,,,,,,,,,,,,,,,,
2,EFEAKEDL_00003,DENJFJGE_00008,,,,,,,,,,,,,,,
2,EFEAKEDL_00045,DENJFJGE_00048,,,,,,,,,,,,,,,
1,BOPJEMOM_00101,,,,,,,,,,,,,,,,
2,IOJIKLIK_00047,AHBMAPJE_00013,,,,,,,,,,,,,,,
3,LGJHLHJI_00012,MDFJFFIF_00032,PDHDOIKH_00023,,,,,,,,,,,,,,
1,CMLBKDKH_00080,,,,,,,,,,,,,,,,
1,CAFLMJIC_00033,,,,,,,,,,,,,,,,
1,EHOOANAO_00044,,,,,,,,,,,,,,,,
2,MDFJFFIF_00015,PDHDOIKH_00006,,,,,,,,,,,,,,,
1,PPEAPJEI_00010,,,,,,,,,,,,,,,,
1,CAFLMJIC_00010,,,,,,,,,,,,,,,,
1,EGALHOAJ_00021,,,,,,,,,,,,,,,,
1,BOPJEMOM_00087,,,,,,,,,,,,,,,,
3,BOPJEMOM_00064,FIMMPJNN_00011,DGPDLLBB_00011,,,,,,,,,,,,,,
3,AAMILBOI_00062,CAFLMJIC_00041,NNNJPOIF_00041,,,,,,,,,,,,,,
2,DPNMAKPO_00001,PJLGEPAM_00001,,,,,,,,,,,,,,,
3,CIEIPNNI_00009,CNEAMKEG_00039,IBPBOOHP_00039,,,,,,,,,,,,,,
1,MBJHDCJA_00040,,,,,,,,,,,,,,,,
1,PKFPGIHL_00009,,,,,,,,,,,,,,,,
6,CIDHKLLJ_00004,DINEAAHN_00004,MGICCDHI_00004,OCFEKFOI_00004,PNMLNJBE_00004,BDFALBBM_00004,,,,,,,,,,,
3,BOPJEMOM_00041,FIMMPJNN_00034,DGPDLLBB_00034,,,,,,,,,,,,,,
3,CAFLMJIC_00135,NPBCENDG_00003,JBIMIPIB_00003,,,,,,,,,,,,,,
1,DGNCDLFN_00004,,,,,,,,,,,,,,,,
3,BOPJEMOM_00070,FIMMPJNN_00005,DGPDLLBB_00005,,,,,,,,,,,,,,
3,OOHHBMED_00003,GHCIEDJE_00001,FBFNHGHC_00011,,,,,,,,,,,,,,
6,EGALHOAJ_00023,PLPEKCAF_00006,GBPBBHJG_00006,CFLMPIEH_00006,BLNAMFJI_00006,IJBBBJFL_00006,,,,,,,,,,,
1,PPEAPJEI_00031,,,,,,,,,,,,,,,,
2,CAFLMJIC_00031,AAMILBOI_00072,,,,,,,,,,,,,,,
1,EHOOANAO_00056,,,,,,,,,,,,,,,,
1,BOPJEMOM_00103,,,,,,,,,,,,,,,,
1,EHOOANAO_00029,,,,,,,,,,,,,,,,
3,JKGLGNOA_00004,COABHCKC_00003,OGDJKJFC_00005,,,,,,,,,,,,,,
1,DENJFJGE_00062,,,,,,,,,,,,,,,,
2,EFEAKEDL_00001,DENJFJGE_00006,,,,,,,,,,,,,,,
1,EHOOANAO_00063,,,,,,,,,,,,,,,,
7,EENHBMLI_00002,MKBEIGGD_00002,KNBJAHMG_00002,BBCIJOPN_00002,LHOCMKFL_00002,KPFLFOMC_00002,DGNCDLFN_00002,,,,,,,,,,
1,DGPDLLBB_00096,,,,,,,,,,,,,,,,
1,EFEAKEDL_00026,,,,,,,,,,,,,,,,
4,MFOEDGJP_00013,CGHAHJMC_00013,EGALHOAJ_00005,MNOCLFAP_00013,,,,,,,,,,,,,
1,AHBMAPJE_00027,,,,,,,,,,,,,,,,
3,MKBNMLOM_00007,LMPLBELI_00003,CMLBKDKH_00014,,,,,,,,,,,,,,
2,COBEFPMI_00040,FANIDGOH_00033,,,,,,,,,,,,,,,
1,PKFPGIHL_00032,,,,,,,,,,,,,,,,
1,AHBMAPJE_00042,,,,,,,,,,,,,,,,
1,COBEFPMI_00055,,,,,,,,,,,,,,,,
1,CAFLMJIC_00019,,,,,,,,,,,,,,,,
7,GAIDFPLK_00004,CIOHMFKN_00004,PKEBDKFA_00004,IMOJOGFE_00004,GHDFECEE_00006,EGKGNLGI_00002,APIDFFDB_00016,,,,,,,,,,
3,MKBNMLOM_00008,LMPLBELI_00004,CMLBKDKH_00015,,,,,,,,,,,,,,
1,AHBMAPJE_00028,,,,,,,,,,,,,,,,
3,OFJEEBPC_00002,LBIPJCMD_00007,CIENGLJJ_00003,,,,,,,,,,,,,,
3,GHMGBAEI_00029,AHBMAPJE_00033,IOJIKLIK_00029,,,,,,,,,,,,,,
2,COBEFPMI_00024,FANIDGOH_00017,,,,,,,,,,,,,,,
6,BDFALBBM_00006,PNMLNJBE_00006,OCFEKFOI_00006,MGICCDHI_00006,DINEAAHN_00006,CIDHKLLJ_00006,,,,,,,,,,,
3,GFNEAOIK_00014,COBEFPMI_00013,FANIDGOH_00006,,,,,,,,,,,,,,
1,EJFJIICA_00045,,,,,,,,,,,,,,,,
4,DELJAAJL_00006,GGDNMJNA_00004,BLHOFFBM_00008,KDAPJLLE_00008,,,,,,,,,,,,,
1,MBJHDCJA_00024,,,,,,,,,,,,,,,,
3,MDFJFFIF_00042,PDHDOIKH_00033,PPEAPJEI_00003,,,,,,,,,,,,,,
1,BOPJEMOM_00088,,,,,,,,,,,,,,,,
3,MDFJFFIF_00027,PDHDOIKH_00018,LGJHLHJI_00017,,,,,,,,,,,,,,
5,HCOBJECM_00005,MEGLDCKF_00005,CDKBLHKE_00005,IOCALNBG_00005,AHOILIMA_00005,,,,,,,,,,,,
3,PDHDOIKH_00014,LGJHLHJI_00021,MDFJFFIF_00023,,,,,,,,,,,,,,
2,EFEAKEDL_00012,DENJFJGE_00017,,,,,,,,,,,,,,,
1,CMLBKDKH_00036,,,,,,,,,,,,,,,,
4,COBEFPMI_00049,LPJIBDKK_00003,GLEPIHLP_00005,APJBKKBE_00003,,,,,,,,,,,,,
2,APIDFFDB_00005,MJNGFAHC_00005,,,,,,,,,,,,,,,
3,FANIDGOH_00005,COBEFPMI_00012,GFNEAOIK_00013,,,,,,,,,,,,,,
2,GHMGBAEI_00044,IOJIKLIK_00044,,,,,,,,,,,,,,,
7,KPFLFOMC_00001,MKBEIGGD_00001,KNBJAHMG_00001,BBCIJOPN_00001,LHOCMKFL_00001,EENHBMLI_00001,DGNCDLFN_00001,,,,,,,,,,
2,IOJIKLIK_00048,AHBMAPJE_00012,,,,,,,,,,,,,,,
1,CMLBKDKH_00078,,,,,,,,,,,,,,,,
4,JBIMIPIB_00008,LOAGNOMO_00006,CAFLMJIC_00140,CICOJLPI_00006,,,,,,,,,,,,,
13,EOLKNJBM_00005,OONAPPJM_00002,ADIJKJOK_00001,HGDEFLKI_00001,KHDAMHGJ_00005,CNEAMKEG_00006,PAJFPAMC_00005,LNHEDDDO_00002,AMJMGKGB_00002,IBPBOOHP_00006,AONIEPPH_00002,LFKNGEEF_00001,MIIMDJNA_00001,,,,
3,NNNJPOIF_00027,CAFLMJIC_00055,AAMILBOI_00048,,,,,,,,,,,,,,
1,EHOOANAO_00020,,,,,,,,,,,,,,,,
1,CMLBKDKH_00062,,,,,,,,,,,,,,,,
1,PDHDOIKH_00058,,,,,,,,,,,,,,,,
2,NNNJPOIF_00042,AAMILBOI_00063,,,,,,,,,,,,,,,
1,EJFJIICA_00026,,,,,,,,,,,,,,,,
4,IEDANGJH_00004,LIJEKHFH_00003,HJCNAOEB_00002,DENJFJGE_00069,,,,,,,,,,,,,
1,BOPJEMOM_00079,,,,,,,,,,,,,,,,
5,PAJFPAMC_00015,IBPBOOHP_00016,KHDAMHGJ_00015,CNEAMKEG_00016,EOLKNJBM_00015,,,,,,,,,,,,
1,BOPJEMOM_00112,,,,,,,,,,,,,,,,
2,CAFLMJIC_00097,AAMILBOI_00005,,,,,,,,,,,,,,,
2,LGJHLHJI_00001,ADGJDBML_00004,,,,,,,,,,,,,,,
1,HJCNAOEB_00001,,,,,,,,,,,,,,,,
1,AHBMAPJE_00015,,,,,,,,,,,,,,,,
12,HFFEDDFJ_00015,CIEIPNNI_00027,EEDEHMMM_00002,MKPCJEJK_00016,CANDCAGL_00006,CHGBHGMI_00017,EBMHDCHI_00002,MCEDKLEK_00002,CNEAMKEG_00056,NDDFKPPL_00007,MJEIIJNA_00001,MJFNOHPL_00006,,,,,
1,LGJHLHJI_00026,,,,,,,,,,,,,,,,
2,MJNGFAHC_00006,APIDFFDB_00006,,,,,,,,,,,,,,,
5,NPBCENDG_00004,LOAGNOMO_00002,JBIMIPIB_00004,CAFLMJIC_00136,CICOJLPI_00002,,,,,,,,,,,,
2,IOJIKLIK_00016,GHMGBAEI_00016,,,,,,,,,,,,,,,
3,MFOEDGJP_00002,CGHAHJMC_00002,MNOCLFAP_00002,,,,,,,,,,,,,,
1,GFNEAOIK_00058,,,,,,,,,,,,,,,,
2,COBEFPMI_00028,FANIDGOH_00021,,,,,,,,,,,,,,,
1,GFNEAOIK_00018,,,,,,,,,,,,,,,,
5,CDKBLHKE_00003,HCOBJECM_00003,IOCALNBG_00003,MEGLDCKF_00003,AHOILIMA_00003,,,,,,,,,,,,
4,JKGLGNOA_00007,CNAOMDFN_00003,COABHCKC_00006,OGDJKJFC_00008,,,,,,,,,,,,,
