cluster,gene,,,,,,,,,
6,Potential_gene_3:2015..2959_945_bp,Potential_gene_6:4020..4964_945_bp,Potential_gene_2:964..1908_945_bp,Potential_gene_2:305..1249_945_bp,Potential_gene_7:4020..4964_945_bp,Potential_gene_6:5189..6133_945_bp,,,,
1,Potential_gene_8:2677..2904_228_bp,,,,,,,,,
3,Potential_gene_42:40125..40445_321_bp,Potential_gene_15:14374..14694_321_bp,Potential_gene_52:49654..49974_321_bp,,,,,,,
3,Potential_gene_4:2406..3743_1338_bp,Potential_gene_7:4198..5535_1338_bp,Potential_gene_142:132351..133688_1338_bp,,,,,,,
2,Potential_gene_7:4383..4823_441_bp,Potential_gene_8:5334..5774_441_bp,,,,,,,,
2,Potential_gene_95:108834..109064_231_bp,Potential_gene_4:3931..4161_231_bp,,,,,,,,
3,Potential_gene_14:11696..12310_615_bp,Potential_gene_14:12865..13479_615_bp,Potential_gene_15:11696..12310_615_bp,,,,,,,
2,Potential_gene_4:3777..4007_231_bp,Potential_gene_47:47078..47308_231_bp,,,,,,,,
2,Potential_gene_67:63619..65385_1767_bp,Potential_gene_36:35548..37314_1767_bp,,,,,,,,
1,Potential_gene_46:48867..50141_1275_bp,,,,,,,,,
2,Potential_gene_15:7951..8115_165_bp,Potential_gene_31:22863..23021_159_bp,,,,,,,,
1,Potential_gene_67:79530..79700_171_bp,,,,,,,,,
2,Potential_gene_26:27649..28386_738_bp,Potential_gene_49:58433..59170_738_bp,,,,,,,,
1,Potential_gene_20:15864..16559_696_bp,,,,,,,,,
7,Potential_gene_1:113..1603_1491_bp,Potential_gene_5:2000..3490_1491_bp,Potential_gene_16:10677..12167_1491_bp,Potential_gene_6:2410..3900_1491_bp,Potential_gene_55:84905..86395_1491_bp,Potential_gene_25:54614..56104_1491_bp,Potential_gene_16:15007..16497_1491_bp,,,
1,Potential_gene_8:7530..8375_846_bp,,,,,,,,,
1,Potential_gene_21:23400..24359_960_bp,,,,,,,,,
1,Potential_gene_23:24149..25141_993_bp,,,,,,,,,
1,Potential_gene_5:1105..1329_225_bp,,,,,,,,,
2,Potential_gene_19:19484..20461_978_bp,Potential_gene_85:80668..81645_978_bp,,,,,,,,
2,Potential_gene_11:9358..11403_2046_bp,Potential_gene_1:33..1874_1842_bp,,,,,,,,
1,Potential_gene_8:8381..9043_663_bp,,,,,,,,,
3,Potential_gene_38:38747..39865_1119_bp,Potential_gene_36:38747..39865_1119_bp,Potential_gene_6:8456..9574_1119_bp,,,,,,,
1,Potential_gene_45:39583..39753_171_bp,,,,,,,,,
5,Potential_gene_8:6817..8061_1245_bp,Potential_gene_12:11042..12286_1245_bp,Potential_gene_9:7868..9112_1245_bp,Potential_gene_13:9873..11117_1245_bp,Potential_gene_12:9873..11117_1245_bp,,,,,
3,Potential_gene_10:8957..9943_987_bp,Potential_gene_31:29966..30952_987_bp,Potential_gene_21:20437..21423_987_bp,,,,,,,
1,Potential_gene_32:34974..36371_1398_bp,,,,,,,,,
4,Potential_gene_4:2605..4068_1464_bp,Potential_gene_4:2000..3463_1464_bp,Potential_gene_117:112915..114378_1464_bp,Potential_gene_2:525..1988_1464_bp,,,,,,
1,Potential_gene_79:83893..84384_492_bp,,,,,,,,,
1,Potential_gene_14:14160..16565_2406_bp,,,,,,,,,
3,Potential_gene_27:28555..28956_402_bp,Potential_gene_8:7493..7894_402_bp,Potential_gene_28:28555..28956_402_bp,,,,,,,
2,Potential_gene_33:35022..35930_909_bp,Potential_gene_43:50892..51800_909_bp,,,,,,,,
1,Potential_gene_63:62229..62948_720_bp,,,,,,,,,
1,Potential_gene_31:34230..35285_1056_bp,,,,,,,,,
1,Potential_gene_73:69910..70971_1062_bp,,,,,,,,,
5,Potential_gene_4:7111..7815_705_bp,Potential_gene_4:2781..3485_705_bp,Potential_gene_3:2781..3485_705_bp,Potential_gene_43:77009..77713_705_bp,Potential_gene_13:46718..47422_705_bp,,,,,
6,Potential_gene_6:4648..5439_792_bp,Potential_gene_4:3229..4020_792_bp,Potential_gene_1:163..954_792_bp,Potential_gene_3:2000..2791_792_bp,Potential_gene_9:7820..8611_792_bp,Potential_gene_2:1109..1900_792_bp,,,,
1,Potential_gene_26:18043..18291_249_bp,,,,,,,,,
3,Potential_gene_9:12089..13612_1524_bp,Potential_gene_39:42380..43903_1524_bp,Potential_gene_41:42380..43903_1524_bp,,,,,,,
1,Potential_gene_2:289..951_663_bp,,,,,,,,,
3,Potential_gene_24:19683..19841_159_bp,Potential_gene_11:9802..9960_159_bp,Potential_gene_13:11529..11687_159_bp,,,,,,,
1,Potential_gene_38:33180..33653_474_bp,,,,,,,,,
1,Potential_gene_41:43138..43701_564_bp,,,,,,,,,
3,Potential_gene_5:2627..3556_930_bp,Potential_gene_6:2627..3556_930_bp,Potential_gene_2:908..1837_930_bp,,,,,,,
2,Potential_gene_20:18427..21132_2706_bp,Potential_gene_21:17258..19963_2706_bp,,,,,,,,
2,Potential_gene_19:20191..20970_780_bp,Potential_gene_27:29133..29912_780_bp,,,,,,,,
1,Potential_gene_41:46811..47806_996_bp,,,,,,,,,
3,Potential_gene_4:2000..2446_447_bp,Potential_gene_3:2000..2446_447_bp,Potential_gene_5:2933..3379_447_bp,,,,,,,
1,Potential_gene_97:110294..113047_2754_bp,,,,,,,,,
1,Potential_gene_64:65982..67280_1299_bp,,,,,,,,,
1,Potential_gene_28:26943..27722_780_bp,,,,,,,,,
3,Potential_gene_57:55641..56768_1128_bp,Potential_gene_7:6201..7328_1128_bp,Potential_gene_5:4112..5239_1128_bp,,,,,,,
2,Potential_gene_11:9746..10600_855_bp,Potential_gene_61:59186..60040_855_bp,,,,,,,,
2,Potential_gene_4:4657..5430_774_bp,Potential_gene_21:21543..22316_774_bp,,,,,,,,
3,Potential_gene_12:13514..13780_267_bp,Potential_gene_13:13514..13780_267_bp,Potential_gene_6:3310..3576_267_bp,,,,,,,
2,Potential_gene_6:5983..7044_1062_bp,Potential_gene_23:22869..23930_1062_bp,,,,,,,,
3,Potential_gene_3:2000..4291_2292_bp,Potential_gene_7:5322..7613_2292_bp,Potential_gene_36:35953..38244_2292_bp,,,,,,,
2,Potential_gene_21:8071..8331_261_bp,Potential_gene_57:46685..46945_261_bp,,,,,,,,
1,Potential_gene_24:15708..16151_444_bp,,,,,,,,,
3,Potential_gene_2:299..808_510_bp,Potential_gene_3:1516..2025_510_bp,Potential_gene_5:2298..2807_510_bp,,,,,,,
1,Potential_gene_28:10747..11046_300_bp,,,,,,,,,
3,Potential_gene_28:31087..31503_417_bp,Potential_gene_28:29845..30261_417_bp,Potential_gene_20:20903..21319_417_bp,,,,,,,
3,Potential_gene_25:27811..29157_1347_bp,Potential_gene_25:26618..27964_1347_bp,Potential_gene_17:17676..19022_1347_bp,,,,,,,
3,Potential_gene_8:5587..6315_729_bp,Potential_gene_6:4321..5049_729_bp,Potential_gene_4:2374..3102_729_bp,,,,,,,
1,Potential_gene_42:40537..41898_1362_bp,,,,,,,,,
1,Potential_gene_11:11861..13378_1518_bp,,,,,,,,,
2,Potential_gene_6:6075..6293_219_bp,Potential_gene_14:12239..12457_219_bp,,,,,,,,
3,Potential_gene_2:2000..3379_1380_bp,Potential_gene_1:482..1861_1380_bp,Potential_gene_13:7094..8473_1380_bp,,,,,,,
2,Potential_gene_10:7447..7929_483_bp,Potential_gene_18:18286..18768_483_bp,,,,,,,,
1,Potential_gene_107:104363..105709_1347_bp,,,,,,,,,
4,Potential_gene_2:2000..2371_372_bp,Potential_gene_4:3419..3790_372_bp,Potential_gene_7:6591..6962_372_bp,Potential_gene_1:771..1142_372_bp,,,,,,
2,Potential_gene_19:15294..15473_180_bp,Potential_gene_2:376..555_180_bp,,,,,,,,
2,Potential_gene_14:13022..13579_558_bp,Potential_gene_4:3493..4050_558_bp,,,,,,,,
2,Potential_gene_6:4284..5084_801_bp,Potential_gene_7:4284..5084_801_bp,,,,,,,,
2,Potential_gene_3:2801..3358_558_bp,Potential_gene_13:12330..12887_558_bp,,,,,,,,
1,Potential_gene_45:45881..46555_675_bp,,,,,,,,,
1,Potential_gene_130:122084..123385_1302_bp,,,,,,,,,
2,Potential_gene_17:16925..18781_1857_bp,Potential_gene_87:82348..84204_1857_bp,,,,,,,,
1,Potential_gene_10:7948..8130_183_bp,,,,,,,,,
1,Potential_gene_1:33..1121_1089_bp,,,,,,,,,
3,Potential_gene_6:3644..4630_987_bp,Potential_gene_118:114559..115545_987_bp,Potential_gene_6:4249..5235_987_bp,,,,,,,
2,Potential_gene_48:57980..58330_351_bp,Potential_gene_27:28489..28839_351_bp,,,,,,,,
2,Potential_gene_112:122812..123495_684_bp,Potential_gene_8:4394..5077_684_bp,,,,,,,,
1,Potential_gene_54:51194..52702_1509_bp,,,,,,,,,
6,Potential_gene_8:7137..7334_198_bp,Potential_gene_21:17018..17215_198_bp,Potential_gene_2:1015..1212_198_bp,Potential_gene_10:8864..9061_198_bp,Potential_gene_6:4743..4940_198_bp,Potential_gene_4:2000..2197_198_bp,,,,
4,Potential_gene_5:4131..4586_456_bp,Potential_gene_2:2000..2455_456_bp,Potential_gene_6:5348..5803_456_bp,Potential_gene_8:6130..6585_456_bp,,,,,,
1,Potential_gene_42:20779..21222_444_bp,,,,,,,,,
1,Potential_gene_52:51295..52272_978_bp,,,,,,,,,
1,Potential_gene_62:62026..62325_300_bp,,,,,,,,,
2,Potential_gene_6:4411..5157_747_bp,Potential_gene_70:81896..82642_747_bp,,,,,,,,
7,Potential_gene_7:5074..5505_432_bp,Potential_gene_4:3069..3500_432_bp,Potential_gene_3:2018..2449_432_bp,Potential_gene_3:1359..1790_432_bp,Potential_gene_8:5074..5505_432_bp,Potential_gene_7:6243..6674_432_bp,Potential_gene_2:772..1203_432_bp,,,
8,Potential_gene_5:3180..4412_1233_bp,Potential_gene_2:742..1974_1233_bp,Potential_gene_9:6236..7468_1233_bp,Potential_gene_6:4231..5463_1233_bp,Potential_gene_5:2521..3753_1233_bp,Potential_gene_10:6236..7468_1233_bp,Potential_gene_9:7405..8637_1233_bp,Potential_gene_4:1934..3166_1233_bp,,
3,Potential_gene_58:55034..55378_345_bp,Potential_gene_48:45505..45849_345_bp,Potential_gene_1:1247..1591_345_bp,,,,,,,
1,Potential_gene_39:36175..36558_384_bp,,,,,,,,,
3,Potential_gene_6:5172..6254_1083_bp,Potential_gene_1:581..1663_1083_bp,Potential_gene_3:2000..3082_1083_bp,,,,,,,
4,Potential_gene_8:4467..5729_1263_bp,Potential_gene_6:2426..3688_1263_bp,Potential_gene_8:4100..5362_1263_bp,Potential_gene_7:3299..4561_1263_bp,,,,,,
1,Potential_gene_8:9935..10492_558_bp,,,,,,,,,
1,Potential_gene_82:95489..95890_402_bp,,,,,,,,,
3,Potential_gene_25:19840..20058_219_bp,Potential_gene_12:9959..10177_219_bp,Potential_gene_14:11686..11904_219_bp,,,,,,,
1,Potential_gene_1:475..624_150_bp,,,,,,,,,
2,Potential_gene_7:5151..7145_1995_bp,Potential_gene_69:79908..81902_1995_bp,,,,,,,,
6,Potential_gene_5:3837..4541_705_bp,Potential_gene_11:9657..10361_705_bp,Potential_gene_4:2946..3650_705_bp,Potential_gene_6:5066..5770_705_bp,Potential_gene_3:2000..2704_705_bp,Potential_gene_8:6485..7189_705_bp,,,,
1,Potential_gene_12:11316..11951_636_bp,,,,,,,,,
1,Potential_gene_8:3475..3618_144_bp,,,,,,,,,
1,Potential_gene_36:35088..36914_1827_bp,,,,,,,,,
1,Potential_gene_24:9136..9411_276_bp,,,,,,,,,
1,Potential_gene_30:29761..30039_279_bp,,,,,,,,,
1,Potential_gene_99:112084..112209_126_bp,,,,,,,,,
1,Potential_gene_64:61600..62529_930_bp,,,,,,,,,
2,Potential_gene_27:26988..27329_342_bp,Potential_gene_7:6597..6938_342_bp,,,,,,,,
1,Potential_gene_23:15166..15393_228_bp,,,,,,,,,
2,Potential_gene_12:8367..9314_948_bp,Potential_gene_1:213..1160_948_bp,,,,,,,,
5,Potential_gene_11:9498..9731_234_bp,Potential_gene_5:3957..4190_234_bp,Potential_gene_8:7016..7249_234_bp,Potential_gene_9:8029..8262_234_bp,Potential_gene_16:16353..16586_234_bp,,,,,
8,Potential_gene_28:58109..58723_615_bp,Potential_gene_19:14172..14786_615_bp,Potential_gene_3:2000..2614_615_bp,Potential_gene_9:5905..6519_615_bp,Potential_gene_58:88400..89014_615_bp,Potential_gene_4:3608..4222_615_bp,Potential_gene_19:18502..19116_615_bp,Potential_gene_8:5495..6109_615_bp,,
1,Potential_gene_59:57852..58550_699_bp,,,,,,,,,
1,Potential_gene_132:125215..125601_387_bp,,,,,,,,,
7,Potential_gene_13:12765..14486_1722_bp,Potential_gene_42:43396..45117_1722_bp,Potential_gene_7:6117..7838_1722_bp,Potential_gene_6:4818..6539_1722_bp,Potential_gene_3:2818..4539_1722_bp,Potential_gene_6:5561..7282_1722_bp,Potential_gene_9:9443..11164_1722_bp,,,
2,Potential_gene_12:7904..8353_450_bp,Potential_gene_10:6638..7087_450_bp,,,,,,,,
4,Potential_gene_10:6907..7290_384_bp,Potential_gene_8:5641..6024_384_bp,Potential_gene_6:3694..4077_384_bp,Potential_gene_11:6907..7290_384_bp,,,,,,
2,Potential_gene_7:6003..6314_312_bp,Potential_gene_17:15532..15843_312_bp,,,,,,,,
3,Potential_gene_36:28999..29259_261_bp,Potential_gene_49:51481..51741_261_bp,Potential_gene_55:49247..49507_261_bp,,,,,,,
2,Potential_gene_14:13045..14838_1794_bp,Potential_gene_62:72237..74030_1794_bp,,,,,,,,
2,Potential_gene_21:23286..24545_1260_bp,Potential_gene_54:62274..63533_1260_bp,,,,,,,,
1,Potential_gene_34:39647..40657_1011_bp,,,,,,,,,
3,Potential_gene_5:6499..7632_1134_bp,Potential_gene_2:477..1610_1134_bp,Potential_gene_17:11593..12726_1134_bp,,,,,,,
5,Potential_gene_5:3278..4003_726_bp,Potential_gene_2:1273..1998_726_bp,Potential_gene_1:222..947_726_bp,Potential_gene_6:3278..4003_726_bp,Potential_gene_5:4447..5172_726_bp,,,,,
1,Potential_gene_4:5214..5489_276_bp,,,,,,,,,
2,Potential_gene_7:6692..8158_1467_bp,Potential_gene_6:5498..6964_1467_bp,,,,,,,,
1,Potential_gene_24:23778..24077_300_bp,,,,,,,,,
1,Potential_gene_40:33823..34227_405_bp,,,,,,,,,
1,Potential_gene_31:29971..30123_153_bp,,,,,,,,,
2,Potential_gene_11:6024..6971_948_bp,Potential_gene_16:7911..8858_948_bp,,,,,,,,
1,Potential_gene_1:159..971_813_bp,,,,,,,,,
2,Potential_gene_3:4421..4981_561_bp,Potential_gene_1:1065..1625_561_bp,,,,,,,,
2,Potential_gene_31:31125..31241_117_bp,Potential_gene_2:494..610_117_bp,,,,,,,,
1,Potential_gene_1:682..828_147_bp,,,,,,,,,
1,Potential_gene_70:59163..59849_687_bp,,,,,,,,,
1,Potential_gene_6:5498..6082_585_bp,,,,,,,,,
3,Potential_gene_25:24713..25687_975_bp,Potential_gene_80:75496..76470_975_bp,Potential_gene_6:4465..5439_975_bp,,,,,,,
1,Potential_gene_57:57112..57813_702_bp,,,,,,,,,
1,Potential_gene_17:16148..16414_267_bp,,,,,,,,,
3,Potential_gene_5:4169..4420_252_bp,Potential_gene_81:76515..76766_252_bp,Potential_gene_24:24417..24668_252_bp,,,,,,,
3,Potential_gene_73:69738..70355_618_bp,Potential_gene_13:10580..11197_618_bp,Potential_gene_32:30828..31445_618_bp,,,,,,,
3,Potential_gene_62:92338..95136_2799_bp,Potential_gene_23:22440..25238_2799_bp,Potential_gene_24:18110..20908_2799_bp,,,,,,,
2,Potential_gene_9:10220..10615_396_bp,Potential_gene_17:19162..19557_396_bp,,,,,,,,
2,Potential_gene_4:3987..4373_387_bp,Potential_gene_3:3987..4373_387_bp,,,,,,,,
3,Potential_gene_72:61579..62067_489_bp,Potential_gene_2:1323..1811_489_bp,Potential_gene_3:1979..2467_489_bp,,,,,,,
1,Potential_gene_61:44806..45669_864_bp,,,,,,,,,
1,Potential_gene_3:2570..2734_165_bp,,,,,,,,,
2,Potential_gene_5:2000..2602_603_bp,Potential_gene_115:125287..125889_603_bp,,,,,,,,
4,Potential_gene_64:60443..60865_423_bp,Potential_gene_40:40068..40490_423_bp,Potential_gene_39:40061..40477_417_bp,Potential_gene_45:40195..40617_423_bp,,,,,,
2,Potential_gene_45:38671..39555_885_bp,Potential_gene_53:38776..39660_885_bp,,,,,,,,
2,Potential_gene_24:26683..26958_276_bp,Potential_gene_51:59861..60136_276_bp,,,,,,,,
1,Potential_gene_58:43213..43659_447_bp,,,,,,,,,
1,Potential_gene_6:4641..5927_1287_bp,,,,,,,,,
2,Potential_gene_58:55022..55690_669_bp,Potential_gene_39:34774..35442_669_bp,,,,,,,,
3,Potential_gene_59:58815..59264_450_bp,Potential_gene_26:21477..21926_450_bp,Potential_gene_45:41725..42174_450_bp,,,,,,,
3,Potential_gene_11:9700..10053_354_bp,Potential_gene_75:70882..71235_354_bp,Potential_gene_30:29948..30301_354_bp,,,,,,,
1,Potential_gene_30:22673..22792_120_bp,,,,,,,,,
2,Potential_gene_2:2000..2428_429_bp,Potential_gene_50:48697..49125_429_bp,,,,,,,,
1,Potential_gene_66:69278..70510_1233_bp,,,,,,,,,
1,Potential_gene_29:29083..31536_2454_bp,,,,,,,,,
5,Potential_gene_6:5997..6743_747_bp,Potential_gene_19:15878..16624_747_bp,Potential_gene_8:7724..8470_747_bp,Potential_gene_4:3603..4349_747_bp,Potential_gene_2:860..1606_747_bp,,,,,
1,Potential_gene_43:24082..25566_1485_bp,,,,,,,,,
1,Potential_gene_27:21084..21833_750_bp,,,,,,,,,
2,Potential_gene_5:3310..4404_1095_bp,Potential_gene_71:82649..83743_1095_bp,,,,,,,,
2,Potential_gene_3:2829..3320_492_bp,Potential_gene_101:97810..98301_492_bp,,,,,,,,
2,Potential_gene_12:5150..6934_1785_bp,Potential_gene_1:56..1840_1785_bp,,,,,,,,
2,Potential_gene_55:51041..51382_342_bp,Potential_gene_45:41512..41853_342_bp,,,,,,,,
1,Potential_gene_44:26307..26558_252_bp,,,,,,,,,
2,Potential_gene_2:1634..1909_276_bp,Potential_gene_21:21882..22157_276_bp,,,,,,,,
1,Potential_gene_4:2851..3873_1023_bp,,,,,,,,,
2,Potential_gene_28:27031..27528_498_bp,Potential_gene_38:36560..37057_498_bp,,,,,,,,
2,Potential_gene_6:4076..4246_171_bp,Potential_gene_1:164..334_171_bp,,,,,,,,
1,Potential_gene_27:30521..31465_945_bp,,,,,,,,,
3,Potential_gene_29:29229..29945_717_bp,Potential_gene_76:71238..71954_717_bp,Potential_gene_10:8981..9697_717_bp,,,,,,,
2,Potential_gene_2:1579..1938_360_bp,Potential_gene_1:552..911_360_bp,,,,,,,,
1,Potential_gene_56:42492..44054_1563_bp,,,,,,,,,
3,Potential_gene_34:35556..35810_255_bp,Potential_gene_26:26614..26868_255_bp,Potential_gene_33:36798..37052_255_bp,,,,,,,
3,Potential_gene_4:3569..7084_3516_bp,Potential_gene_34:33860..37375_3516_bp,Potential_gene_36:33860..37375_3516_bp,,,,,,,
2,Potential_gene_16:14607..15167_561_bp,Potential_gene_6:5078..5638_561_bp,,,,,,,,
1,Potential_gene_11:8671..8910_240_bp,,,,,,,,,
3,Potential_gene_139:130153..131508_1356_bp,Potential_gene_1:208..1563_1356_bp,Potential_gene_4:2000..3355_1356_bp,,,,,,,
1,Potential_gene_12:12800..15172_2373_bp,,,,,,,,,
1,Potential_gene_13:5063..5836_774_bp,,,,,,,,,
1,Potential_gene_4:3423..4343_921_bp,,,,,,,,,
4,Potential_gene_3:2000..2392_393_bp,Potential_gene_2:1199..1591_393_bp,Potential_gene_1:326..718_393_bp,Potential_gene_3:2367..2759_393_bp,,,,,,
3,Potential_gene_7:5496..7820_2325_bp,Potential_gene_79:73115..75439_2325_bp,Potential_gene_26:25744..28068_2325_bp,,,,,,,
5,Potential_gene_5:3936..4187_252_bp,Potential_gene_15:47873..48124_252_bp,Potential_gene_6:8266..8517_252_bp,Potential_gene_45:78164..78415_252_bp,Potential_gene_6:3936..4187_252_bp,,,,,
1,Potential_gene_24:17936..18355_420_bp,,,,,,,,,
2,Potential_gene_42:49547..50665_1119_bp,Potential_gene_34:36124..37275_1152_bp,,,,,,,,
2,Potential_gene_3:744..1505_762_bp,Potential_gene_32:31375..32136_762_bp,,,,,,,,
1,Potential_gene_1:4..288_285_bp,,,,,,,,,
1,Potential_gene_85:98299..98841_543_bp,,,,,,,,,
3,Potential_gene_3:1949..2353_405_bp,Potential_gene_5:3896..4300_405_bp,Potential_gene_7:5162..5566_405_bp,,,,,,,
1,Potential_gene_2:2000..4048_2049_bp,,,,,,,,,
3,Potential_gene_14:14058..14360_303_bp,Potential_gene_51:49338..49640_303_bp,Potential_gene_41:39809..40111_303_bp,,,,,,,
3,Potential_gene_36:34199..34987_789_bp,Potential_gene_26:24670..25458_789_bp,Potential_gene_5:4922..5710_789_bp,,,,,,,
1,Potential_gene_20:20313..21863_1551_bp,,,,,,,,,
1,Potential_gene_87:99306..100124_819_bp,,,,,,,,,
1,Potential_gene_14:7767..7979_213_bp,,,,,,,,,
2,Potential_gene_5:3355..5289_1935_bp,Potential_gene_20:14471..16405_1935_bp,,,,,,,,
2,Potential_gene_6:2423..2959_537_bp,Potential_gene_2:536..1072_537_bp,,,,,,,,
2,Potential_gene_2:1349..1993_645_bp,Potential_gene_5:4521..5165_645_bp,,,,,,,,
2,Potential_gene_22:23042..24070_1029_bp,Potential_gene_14:14100..15128_1029_bp,,,,,,,,
3,Potential_gene_5:3456..3782_327_bp,Potential_gene_14:12336..12662_327_bp,Potential_gene_4:3456..3782_327_bp,,,,,,,
1,Potential_gene_14:14764..15573_810_bp,,,,,,,,,
2,Potential_gene_57:52223..54706_2484_bp,Potential_gene_47:42694..45177_2484_bp,,,,,,,,
1,Potential_gene_46:31873..32109_237_bp,,,,,,,,,
2,Potential_gene_92:89942..90931_990_bp,Potential_gene_12:10198..11187_990_bp,,,,,,,,
1,Potential_gene_68:51805..53760_1956_bp,,,,,,,,,
1,Potential_gene_20:22337..23347_1011_bp,,,,,,,,,
1,Potential_gene_74:70901..71629_729_bp,,,,,,,,,
5,Potential_gene_31:60167..61522_1356_bp,Potential_gene_12:7963..9318_1356_bp,Potential_gene_61:90458..91813_1356_bp,Potential_gene_22:20560..21915_1356_bp,Potential_gene_22:16230..17585_1356_bp,,,,,
3,Potential_gene_4:4297..4671_375_bp,Potential_gene_37:35238..35612_375_bp,Potential_gene_27:25709..26083_375_bp,,,,,,,
2,Potential_gene_13:13961..15145_1185_bp,Potential_gene_5:3122..4306_1185_bp,,,,,,,,
1,Potential_gene_38:38730..39917_1188_bp,,,,,,,,,
1,Potential_gene_72:69445..69735_291_bp,,,,,,,,,
2,Potential_gene_69:80696..81040_345_bp,Potential_gene_7:5834..6178_345_bp,,,,,,,,
4,Potential_gene_5:2000..2299_300_bp,Potential_gene_6:2938..3237_300_bp,Potential_gene_18:12295..12594_300_bp,Potential_gene_6:2517..2816_300_bp,,,,,,
3,Potential_gene_15:12355..13035_681_bp,Potential_gene_15:13524..14204_681_bp,Potential_gene_16:12355..13035_681_bp,,,,,,,
2,Potential_gene_66:50883..51803_921_bp,Potential_gene_48:37567..38487_921_bp,,,,,,,,
1,Potential_gene_63:52205..53218_1014_bp,,,,,,,,,
1,Potential_gene_27:17251..17871_621_bp,,,,,,,,,
1,Potential_gene_29:26815..27768_954_bp,,,,,,,,,
3,Potential_gene_47:45926..48457_2532_bp,Potential_gene_38:32283..34814_2532_bp,Potential_gene_57:52531..55062_2532_bp,,,,,,,
1,Potential_gene_1:28..978_951_bp,,,,,,,,,
3,Potential_gene_4:2412..3002_591_bp,Potential_gene_42:38869..39459_591_bp,Potential_gene_32:29340..29930_591_bp,,,,,,,
4,Potential_gene_17:14275..15000_726_bp,Potential_gene_4:4394..5119_726_bp,Potential_gene_6:6121..6846_726_bp,Potential_gene_2:2000..2725_726_bp,,,,,,
2,Potential_gene_4:2599..2748_150_bp,Potential_gene_12:13438..13587_150_bp,,,,,,,,
1,Potential_gene_35:37975..38907_933_bp,,,,,,,,,
1,Potential_gene_41:33023..33955_933_bp,,,,,,,,,
1,Potential_gene_45:31817..32044_228_bp,,,,,,,,,
2,Potential_gene_3:2953..4683_1731_bp,Potential_gene_3:1755..3485_1731_bp,,,,,,,,
2,Potential_gene_10:9426..9686_261_bp,Potential_gene_60:58866..59126_261_bp,,,,,,,,
2,Potential_gene_13:9620..9847_228_bp,Potential_gene_2:1466..1693_228_bp,,,,,,,,
2,Potential_gene_32:61974..62264_291_bp,Potential_gene_23:22367..22657_291_bp,,,,,,,,
2,Potential_gene_7:6015..6872_858_bp,Potential_gene_8:6015..6872_858_bp,,,,,,,,
1,Potential_gene_1:550..741_192_bp,,,,,,,,,
3,Potential_gene_4:4089..4784_696_bp,Potential_gene_2:2000..2695_696_bp,Potential_gene_54:53529..54224_696_bp,,,,,,,
1,Potential_gene_1:36..479_444_bp,,,,,,,,,
1,Potential_gene_14:18358..18981_624_bp,,,,,,,,,
1,Potential_gene_33:31046..31456_411_bp,,,,,,,,,
4,Potential_gene_4:2616..3275_660_bp,Potential_gene_5:2616..3275_660_bp,Potential_gene_4:3785..4444_660_bp,Potential_gene_1:611..1270_660_bp,,,,,,
1,Potential_gene_92:105612..105845_234_bp,,,,,,,,,
5,Potential_gene_5:5829..6173_345_bp,Potential_gene_3:2770..3114_345_bp,Potential_gene_8:8311..8655_345_bp,Potential_gene_6:6842..7186_345_bp,Potential_gene_13:15166..15510_345_bp,,,,,
1,Potential_gene_69:68061..68915_855_bp,,,,,,,,,
7,Potential_gene_10:6636..6836_201_bp,Potential_gene_4:2731..2931_201_bp,Potential_gene_29:58840..59040_201_bp,Potential_gene_5:4339..4539_201_bp,Potential_gene_20:19233..19433_201_bp,Potential_gene_59:89131..89331_201_bp,Potential_gene_20:14903..15103_201_bp,,,
2,Potential_gene_23:18108..19337_1230_bp,Potential_gene_42:38356..39585_1230_bp,,,,,,,,
2,Potential_gene_11:7051..11559_4509_bp,Potential_gene_11:6684..11192_4509_bp,,,,,,,,
1,Potential_gene_74:70983..71432_450_bp,,,,,,,,,
1,Potential_gene_57:43058..43198_141_bp,,,,,,,,,
1,Potential_gene_1:98..1663_1566_bp,,,,,,,,,
2,Potential_gene_52:51440..52123_684_bp,Potential_gene_2:2000..2683_684_bp,,,,,,,,
1,Potential_gene_14:5830..5988_159_bp,,,,,,,,,
1,Potential_gene_45:44678..45499_822_bp,,,,,,,,,
1,Potential_gene_50:44253..44687_435_bp,,,,,,,,,
2,Potential_gene_55:63062..63391_330_bp,Potential_gene_21:23484..23813_330_bp,,,,,,,,
2,Potential_gene_12:11395..13230_1836_bp,Potential_gene_11:11395..13230_1836_bp,,,,,,,,
4,Potential_gene_7:4041..4454_414_bp,Potential_gene_5:2000..2413_414_bp,Potential_gene_7:3674..4087_414_bp,Potential_gene_6:2873..3286_414_bp,,,,,,
1,Potential_gene_38:38242..39030_789_bp,,,,,,,,,
3,Potential_gene_15:12713..12952_240_bp,Potential_gene_3:3166..3405_240_bp,Potential_gene_4:3166..3405_240_bp,,,,,,,
1,Potential_gene_35:36436..37515_1080_bp,,,,,,,,,
1,Potential_gene_31:17933..18637_705_bp,,,,,,,,,
3,Potential_gene_21:23572..24231_660_bp,Potential_gene_21:22379..23038_660_bp,Potential_gene_13:13437..14096_660_bp,,,,,,,
3,Potential_gene_1:243..875_633_bp,Potential_gene_9:11082..11714_633_bp,Potential_gene_2:3114..3746_633_bp,,,,,,,
